block,feature_set,n_features,feature_cols,zone,C,n,auc,auc_ci_lo,auc_ci_hi,ref_auc,delta_vs_ref,ci_strictly_above_ref,ci_strictly_below_ref,candidate_revision
B_sig,"sig{0.50,1.00,1.50}",3,"nuts_std_D_0.50,nuts_std_D_1.00,nuts_std_D_1.50",tz,10.0,68,0.8377622377622378,0.6838045634920634,0.9598064411190631,0.9272727272727272,-0.08951048951048945,False,False,False
B_sig,"sig{0.50,1.00,1.50}",3,"nuts_std_D_0.50,nuts_std_D_1.00,nuts_std_D_1.50",pooled,0.1,149,0.7986238532110091,0.7178675780422079,0.8683982683982684,0.9011467889908257,-0.10252293577981653,False,False,False
B_sig,"sig{0.50,1.00,1.50}",3,"nuts_std_D_0.50,nuts_std_D_1.00,nuts_std_D_1.50",pooled,1.0,149,0.796559633027523,0.7100145180023227,0.8721304700369851,0.8986238532110091,-0.10206422018348615,False,False,False
B_sig,"sig{0.50,1.00,1.50}",3,"nuts_std_D_0.50,nuts_std_D_1.00,nuts_std_D_1.50",pooled,10.0,149,0.7963302752293577,0.7046031699476759,0.8734522161477274,0.8963302752293578,-0.10000000000000009,False,False,False
B_sig,"sig{0.50,1.00,2.00}",3,"nuts_std_D_0.50,nuts_std_D_1.00,nuts_std_D_2.00",pz,0.1,81,0.8141289437585734,0.7109557861493345,0.900016129032258,0.934156378600823,-0.12002743484224965,False,False,False
B_sig,"sig{0.50,1.00,2.00}",3,"nuts_std_D_0.50,nuts_std_D_1.00,nuts_std_D_2.00",pz,1.0,81,0.8100137174211248,0.7048999885864292,0.8941487750065212,0.9327846364883402,-0.12277091906721538,False,False,False
B_sig,"sig{0.50,1.00,2.00}",3,"nuts_std_D_0.50,nuts_std_D_1.00,nuts_std_D_2.00",pz,10.0,81,0.803840877914952,0.7026073186476237,0.8902440862708719,0.9286694101508915,-0.1248285322359396,False,False,False
B_sig,"sig{0.50,1.00,2.00}",3,"nuts_std_D_0.50,nuts_std_D_1.00,nuts_std_D_2.00",tz,0.1,68,0.8265734265734266,0.6465012122844828,0.9551742223293948,0.937062937062937,-0.11048951048951039,False,False,False
B_sig,"sig{0.50,1.00,2.00}",3,"nuts_std_D_0.50,nuts_std_D_1.00,nuts_std_D_2.00",tz,1.0,68,0.8335664335664336,0.6554838801549329,0.9601290857546251,0.9370629370629371,-0.10349650349650352,False,False,False
B_sig,"sig{0.50,1.00,2.00}",3,"nuts_std_D_0.50,nuts_std_D_1.00,nuts_std_D_2.00",tz,10.0,68,0.8335664335664336,0.6507605820105822,0.9629960317460318,0.9272727272727272,-0.09370629370629369,False,False,False
B_sig,"sig{0.50,1.00,2.00}",3,"nuts_std_D_0.50,nuts_std_D_1.00,nuts_std_D_2.00",pooled,0.1,149,0.790137614678899,0.7027888074763075,0.8595544561114368,0.9011467889908257,-0.1110091743119267,False,False,False
B_sig,"sig{0.50,1.00,2.00}",3,"nuts_std_D_0.50,nuts_std_D_1.00,nuts_std_D_2.00",pooled,1.0,149,0.7873853211009174,0.7005004139952534,0.8633257708242625,0.8986238532110091,-0.11123853211009171,False,False,False
B_sig,"sig{0.50,1.00,2.00}",3,"nuts_std_D_0.50,nuts_std_D_1.00,nuts_std_D_2.00",pooled,10.0,149,0.7860091743119266,0.7034023646631405,0.8601757961329511,0.8963302752293578,-0.11032110091743119,False,False,False
B_sig,"sig{0.50,1.00,3.00}",3,"nuts_std_D_0.50,nuts_std_D_1.00,nuts_std_D_3.00",pz,0.1,81,0.8031550068587106,0.7053838621760162,0.8974302995391705,0.934156378600823,-0.13100137174211246,False,False,False
B_sig,"sig{0.50,1.00,3.00}",3,"nuts_std_D_0.50,nuts_std_D_1.00,nuts_std_D_3.00",pz,1.0,81,0.7949245541838135,0.6902387074006856,0.8859434530986254,0.9327846364883402,-0.13786008230452673,False,False,False
B_sig,"sig{0.50,1.00,3.00}",3,"nuts_std_D_0.50,nuts_std_D_1.00,nuts_std_D_3.00",pz,10.0,81,0.7908093278463648,0.67769341290893,0.8871046695240244,0.9286694101508915,-0.13786008230452673,False,False,False
B_sig,"sig{0.50,1.00,3.00}",3,"nuts_std_D_0.50,nuts_std_D_1.00,nuts_std_D_3.00",tz,0.1,68,0.8251748251748252,0.6527681752210054,0.9484436396936397,0.937062937062937,-0.11188811188811176,False,False,False
B_sig,"sig{0.50,1.00,3.00}",3,"nuts_std_D_0.50,nuts_std_D_1.00,nuts_std_D_3.00",tz,1.0,68,0.8265734265734266,0.6651181937939111,0.9524905303030303,0.9370629370629371,-0.1104895104895105,False,False,False
B_sig,"sig{0.50,1.00,3.00}",3,"nuts_std_D_0.50,nuts_std_D_1.00,nuts_std_D_3.00",tz,10.0,68,0.8265734265734266,0.6615086206896552,0.9459119874818578,0.9272727272727272,-0.10069930069930066,False,False,False
